,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
1069,119.0,붉은오름자연휴양림,4,43,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,44.769627
557,62.0,다랑쉬오름,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,44.74136
640,72.0,더마파크,10,91,2023-11-15,11.708333333333334,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,44.711674
794,89.0,라온프라이빗타운,10,92,2023-11-16,12.625,18,9,68,4,2023-11-16 00:00:00,November,3,fall,,,44.701996
1068,119.0,붉은오름자연휴양림,4,42,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,44.654827
889,99.0,메이즈랜드,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,44.56353
1066,119.0,붉은오름자연휴양림,4,40,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,44.552376
1030,115.0,보롬왓,4,40,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,44.512558
2106,235.0,안돌오름,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,44.49302
1006,112.0,백약이오름,4,43,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,44.47561
1661,185.0,세계자동차&피아노박물관,3,32,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,44.436714
1005,112.0,백약이오름,4,42,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,44.36081
790,88.0,따라비오름,4,43,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,44.34374
793,89.0,라온프라이빗타운,10,91,2023-11-15,11.708333333333334,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,44.229427
2787,310.0,제주공룡랜드,7,69,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,44.147877
1044,117.0,본태박물관,3,27,2023-11-14,12.23076923076923,14,11,30,4,2023-11-14 00:00:00,November,1,fall,,,44.146038
2415,269.0,용두암해안도로,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,44.054104
4263,474.0,화조원,7,69,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,43.993626
3803,423.0,퍼시픽랜드마린스테이지,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,43.865704
787,88.0,따라비오름,4,40,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,43.78539
1375,153.0,새연교,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,43.760166
1012,113.0,법환포구,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,43.755775
1852,206.0,수월봉,9,88,2023-11-22,14.5,17,12,20,1,2023-11-22 00:00:00,November,2,fall,,,43.75533
3982,443.0,한라산국립공원,11,103,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,43.725834
3983,443.0,한라산국립공원,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,43.691433
835,93.0,마라도가는여객선,1,16,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,43.65742
1052,117.0,본태박물관,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,43.640854
662,74.0,도두봉,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,43.34598
4201,467.0,홍조단괴해빈,2,25,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,43.284218
1923,214.0,신비의도로,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,43.21045
1374,153.0,새연교,5,51,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,43.12905
412,46.0,김녕미로공원,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,42.863655
1924,214.0,신비의도로,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,42.81164
789,88.0,따라비오름,4,42,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,42.799522
2065,230.0,아부오름,6,58,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,42.786125
411,46.0,김녕미로공원,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,42.748856
680,76.0,도두항,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,42.63028
3984,443.0,한라산국립공원,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,42.592247
2660,296.0,이호랜드방사제등대,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,42.56833
309,35.0,군산오름,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,42.52903
2109,235.0,안돌오름,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,42.520145
3199,356.0,제주워터서커스,6,58,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,42.421677
1,1.0,1100고지 코스,20,56,2022-04-01,0.0,0,0,0,3,2022-05-16,April,1,summer,1.0,CNTS_000000000021772,42.348564
2,1.0,1100고지 코스,20,57,2022-04-01,0.0,0,0,0,4,2022-05-17,May,2,fall,2.0,CNTS_000000000021772,42.305042
3985,443.0,한라산국립공원,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,42.236477
4123,459.0,항몽유적지,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,42.159683
1517,169.0,선녀와나무꾼테마공원,8,77,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,42.146206
1432,160.0,서귀포치유의숲,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,42.097923
7,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,October,1,spring,4.0,CNTS_000000000021772,42.076042
3047,339.0,제주여미지식물원,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,41.995445
4130,459.0,항몽유적지,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,41.986042
1918,214.0,신비의도로,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,41.898434
157,18.0,건강과성박물관,3,31,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,41.883003
1821,203.0,수목원테마파크,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,41.795444
1013,113.0,법환포구,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,41.74146
663,74.0,도두봉,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,41.709213
1047,117.0,본태박물관,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,41.699516
3046,339.0,제주여미지식물원,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,41.693607
3979,443.0,한라산국립공원,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,41.647648
4125,459.0,항몽유적지,7,66,2023-11-17,10.5,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,41.619244
1644,183.0,성읍민속마을,4,42,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,41.602394
4122,459.0,항몽유적지,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,41.52727
1048,117.0,본태박물관,3,31,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,41.432076
4199,467.0,홍조단괴해빈,2,23,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,41.345543
3953,440.0,한담해변,7,65,2023-11-16,12.5,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,41.28334
3200,356.0,제주워터서커스,6,59,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,41.253185
1046,117.0,본태박물관,3,29,2023-11-16,13.416666666666666,17,11,64,4,2023-11-16 00:00:00,November,3,fall,,,41.230556
1645,183.0,성읍민속마을,4,43,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,41.222767
3952,440.0,한담해변,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,41.15057
2918,325.0,제주민속촌,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,41.133377
2156,240.0,액티브파크,10,95,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,41.089405
3938,438.0,하우목동항,2,23,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,40.98393
4,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,July,4,spring,4.0,CNTS_000000000021772,40.97913
3959,440.0,한담해변,7,71,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,40.976925
963,108.0,박물관은살아있다제주중문점,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,40.97354
2659,296.0,이호랜드방사제등대,11,103,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,40.933537
883,99.0,메이즈랜드,6,55,2023-11-15,11.541666666666666,15,9,20,4,2023-11-15 00:00:00,November,2,fall,,,40.881596
308,35.0,군산오름,3,29,2023-11-16,13.416666666666666,17,11,64,4,2023-11-16 00:00:00,November,3,fall,,,40.83938
1516,169.0,선녀와나무꾼테마공원,8,76,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,40.809643
4,1.0,1100고지 코스,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,40.767014
1515,169.0,선녀와나무꾼테마공원,8,75,2023-11-17,10.833333333333334,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,40.755394
2068,230.0,아부오름,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,40.75275
3605,401.0,천진항,2,23,2023-11-19,13.0,18,8,20,1,2023-11-19 00:00:00,November,6,fall,,,40.637398
1434,160.0,서귀포치유의숲,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,40.623917
4124,459.0,항몽유적지,7,65,2023-11-16,12.5,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,40.619595
2788,310.0,제주공룡랜드,7,70,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,40.603897
4280,476.0,황우지해안,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,40.58173
8,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,November,1,spring,4.0,CNTS_000000000021772,40.55821
1431,160.0,서귀포치유의숲,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,40.54765
3951,440.0,한담해변,7,63,2023-11-14,11.76923076923077,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,40.518158
1983,221.0,신화테마파크,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,40.513985
1433,160.0,서귀포치유의숲,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,40.373432
3043,339.0,제주여미지식물원,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,40.36636
965,108.0,박물관은살아있다제주중문점,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,40.352043
3198,356.0,제주워터서커스,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,40.351124
549,62.0,다랑쉬오름,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,40.275753
1917,214.0,신비의도로,11,99,2023-11-14,12.615384615384617,14,12,30,4,2023-11-14 00:00:00,November,1,fall,,,40.261414
3940,438.0,하우목동항,2,25,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,40.256634
1823,203.0,수목원테마파크,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,40.23347
2363,263.0,외돌개,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,40.146317
3939,438.0,하우목동항,2,24,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,40.141827
409,46.0,김녕미로공원,6,58,2023-11-18,10.5,14,7,40,1,2023-11-18 00:00:00,November,5,fall,,,40.119907
642,72.0,더마파크,10,93,2023-11-17,10.875,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,40.089867
0,1.0,1100고지 코스,20,55,2022-04-01,0.0,0,0,0,1,2022-05-15,March,0,spring,0.0,CNTS_000000000021772,40.054634
1439,160.0,서귀포치유의숲,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,40.042465
3986,443.0,한라산국립공원,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,39.970436
257,29.0,관음사,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,39.915546
1811,202.0,수목원길야시장,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,39.896633
1462,163.0,서귀포향토오일시장,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,39.833893
1925,214.0,신비의도로,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,39.75623
1514,169.0,선녀와나무꾼테마공원,8,74,2023-11-16,13.0,16,11,72,4,2023-11-16 00:00:00,November,3,fall,,,39.755753
2067,230.0,아부오름,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,39.74125
1982,221.0,신화테마파크,3,29,2023-11-16,13.416666666666666,17,11,64,4,2023-11-16 00:00:00,November,3,fall,,,39.7028
3,1.0,1100고지 코스,20,58,2022-04-01,0.0,0,0,0,5,2022-05-18,June,3,winter,3.0,CNTS_000000000021772,39.565742
1002,112.0,백약이오름,4,39,2023-11-17,10.75,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,39.562614
1641,183.0,성읍민속마을,4,39,2023-11-17,10.75,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,39.56206
661,74.0,도두봉,11,103,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,39.54843
1000,112.0,백약이오름,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,39.475243
9,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,December,1,spring,4.0,CNTS_000000000021772,39.36785
3978,443.0,한라산국립공원,11,99,2023-11-14,12.615384615384617,14,12,30,4,2023-11-14 00:00:00,November,1,fall,,,39.3441
3045,339.0,제주여미지식물원,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,39.33968
1409,157.0,서귀포자연휴양림,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,39.331932
1065,119.0,붉은오름자연휴양림,4,39,2023-11-17,10.75,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,39.284355
1463,163.0,서귀포향토오일시장,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,39.279392
3042,339.0,제주여미지식물원,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,39.263382
1029,115.0,보롬왓,4,39,2023-11-17,10.75,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,39.244534
647,72.0,더마파크,10,98,2023-11-23,13.5,15,12,40,4,2023-11-23 00:00:00,November,3,fall,,,39.23371
1639,183.0,성읍민속마을,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,39.15424
1070,119.0,붉은오름자연휴양림,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,39.1076
1369,153.0,새연교,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,39.05786
551,62.0,다랑쉬오름,6,56,2023-11-16,12.166666666666666,17,8,69,4,2023-11-16 00:00:00,November,3,fall,,,39.04936
6,1.0,1100고지 코스,20,59,2022-04-01,0.0,0,0,0,6,2022-05-19,September,6,spring,4.0,CNTS_000000000021772,39.007507
1063,119.0,붉은오름자연휴양림,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,38.932068
3802,423.0,퍼시픽랜드마린스테이지,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,38.824646
3050,339.0,제주여미지식물원,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,38.758217
641,72.0,더마파크,10,92,2023-11-16,12.625,18,9,68,4,2023-11-16 00:00:00,November,3,fall,,,38.756012
1371,153.0,새연교,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,38.7013
3044,339.0,제주여미지식물원,5,47,2023-11-16,15.041666666666666,19,13,66,4,2023-11-16 00:00:00,November,3,fall,,,38.64189
1427,159.0,서귀포잠수함,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,38.610485
3980,443.0,한라산국립공원,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,38.603985
1818,203.0,수목원테마파크,11,99,2023-11-14,12.615384615384617,14,12,30,4,2023-11-14 00:00:00,November,1,fall,,,38.586136
550,62.0,다랑쉬오름,6,55,2023-11-15,11.541666666666666,15,9,20,4,2023-11-15 00:00:00,November,2,fall,,,38.57506
1638,183.0,성읍민속마을,4,36,2023-11-14,11.461538461538462,14,9,30,4,2023-11-14 00:00:00,November,1,fall,,,38.521828
786,88.0,따라비오름,4,39,2023-11-17,10.75,13,9,30,4,2023-11-17 00:00:00,November,4,fall,,,38.517365
1007,112.0,백약이오름,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,38.50736
1646,183.0,성읍민속마을,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,38.486156
890,99.0,메이즈랜드,6,62,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,38.485996
3804,423.0,퍼시픽랜드마린스테이지,5,51,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,38.383163
968,108.0,박물관은살아있다제주중문점,5,50,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,38.369064
679,76.0,도두항,11,103,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,38.28744
256,29.0,관음사,11,103,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,38.28079
2362,263.0,외돌개,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,38.14571
664,74.0,도두봉,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,38.127766
1376,153.0,새연교,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,38.11984
885,99.0,메이즈랜드,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,38.11919
784,88.0,따라비오름,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,38.109547
3882,432.0,피규어뮤지엄제주,3,30,2023-11-17,10.75,12,10,60,4,2023-11-17 00:00:00,November,4,fall,,,38.083412
1826,203.0,수목원테마파크,11,107,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,38.08095
882,99.0,메이즈랜드,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,38.027225
1368,153.0,새연교,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,37.954887
791,88.0,따라비오름,4,44,2023-11-23,13.0,16,10,40,4,2023-11-23 00:00:00,November,3,fall,,,37.935894
1920,214.0,신비의도로,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,37.883995
999,112.0,백약이오름,4,36,2023-11-14,11.461538461538462,14,9,30,4,2023-11-14 00:00:00,November,1,fall,,,37.763897
1919,214.0,신비의도로,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,37.716763
2661,296.0,이호랜드방사제등대,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,37.70586
3798,423.0,퍼시픽랜드마린스테이지,5,45,2023-11-14,13.76923076923077,16,12,30,4,2023-11-14 00:00:00,November,1,fall,,,37.58516
1461,163.0,서귀포향토오일시장,5,48,2023-11-17,11.75,14,10,30,4,2023-11-17 00:00:00,November,4,fall,,,37.548397
658,74.0,도두봉,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,37.538956
884,99.0,메이즈랜드,6,56,2023-11-16,12.166666666666666,17,8,69,4,2023-11-16 00:00:00,November,3,fall,,,37.53773
3981,443.0,한라산국립공원,11,102,2023-11-17,10.833333333333334,12,9,60,4,2023-11-17 00:00:00,November,4,fall,,,37.486187
783,88.0,따라비오름,4,36,2023-11-14,11.461538461538462,14,9,30,4,2023-11-14 00:00:00,November,1,fall,,,37.47713
681,76.0,도두항,11,105,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,37.43214
682,76.0,도두항,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,37.412094
4001,445.0,한라산둘레길천아숲길,7,68,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,37.399117
2831,315.0,제주돌문화공원,8,77,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,37.36389
2662,296.0,이호랜드방사제등대,11,106,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,37.35009
1657,185.0,세계자동차&피아노박물관,3,28,2023-11-15,12.541666666666666,16,10,30,4,2023-11-15 00:00:00,November,2,fall,,,37.249462
3048,339.0,제주여미지식물원,5,51,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,37.133
4282,476.0,황우지해안,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,37.11474
2782,310.0,제주공룡랜드,7,64,2023-11-15,11.791666666666666,15,9,30,4,2023-11-15 00:00:00,November,2,fall,,,37.066498
158,18.0,건강과성박물관,3,32,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,37.025898
1466,163.0,서귀포향토오일시장,5,53,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,36.966934
4281,476.0,황우지해안,5,51,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,36.95465
3049,339.0,제주여미지식물원,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,36.77723
2656,296.0,이호랜드방사제등대,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,36.761265
1027,115.0,보롬왓,4,37,2023-11-15,11.958333333333334,16,9,30,4,2023-11-15 00:00:00,November,2,fall,,,36.735367
1820,203.0,수목원테마파크,11,101,2023-11-16,13.375,17,11,75,4,2023-11-16 00:00:00,November,3,fall,,,36.694443
1064,119.0,붉은오름자연휴양림,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,36.685223
1062,119.0,붉은오름자연휴양림,4,36,2023-11-14,11.461538461538462,14,9,30,4,2023-11-14 00:00:00,November,1,fall,,,36.66091
1656,185.0,세계자동차&피아노박물관,3,27,2023-11-14,12.23076923076923,14,11,30,4,2023-11-14 00:00:00,November,1,fall,,,36.61705
785,88.0,따라비오름,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,36.569443
3202,356.0,제주워터서커스,6,61,2023-11-22,14.0,18,10,20,1,2023-11-22 00:00:00,November,2,fall,,,36.505554
1014,113.0,법환포구,5,51,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,36.448204
3201,356.0,제주워터서커스,6,60,2023-11-20,12.5,16,9,10,1,2023-11-20 00:00:00,November,0,fall,,,36.390755
552,62.0,다랑쉬오름,6,57,2023-11-17,10.041666666666666,11,9,60,4,2023-11-17 00:00:00,November,4,fall,,,36.374428
4264,474.0,화조원,7,70,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,36.364548
2453,273.0,용연구름다리,11,104,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,36.363594
1819,203.0,수목원테마파크,11,100,2023-11-15,13.125,16,11,20,4,2023-11-15 00:00:00,November,2,fall,,,36.337986
1426,159.0,서귀포잠수함,5,49,2023-11-18,11.5,14,9,40,1,2023-11-18 00:00:00,November,5,fall,,,36.319485
3805,423.0,퍼시픽랜드마린스테이지,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,36.210415
1519,169.0,선녀와나무꾼테마공원,8,79,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,36.170326
3195,356.0,제주워터서커스,6,54,2023-11-14,11.23076923076923,13,10,30,4,2023-11-14 00:00:00,November,1,fall,,,36.113434
1664,185.0,세계자동차&피아노박물관,3,35,2023-11-23,12.5,15,10,40,4,2023-11-23 00:00:00,November,3,fall,,,36.11187
1026,115.0,보롬왓,4,36,2023-11-14,11.461538461538462,14,9,30,4,2023-11-14 00:00:00,November,1,fall,,,36.102955
1015,113.0,법환포구,5,52,2023-11-22,14.0,17,11,20,1,2023-11-22 00:00:00,November,2,fall,,,36.092434
1049,117.0,본태박물관,3,32,2023-11-19,15.0,18,12,20,1,2023-11-19 00:00:00,November,6,fall,,,36.058865
406,46.0,김녕미로공원,6,55,2023-11-15,11.541666666666666,15,9,20,4,2023-11-15 00:00:00,November,2,fall,,,36.05048
1518,169.0,선녀와나무꾼테마공원,8,78,2023-11-20,13.5,16,11,10,1,2023-11-20 00:00:00,November,0,fall,,,36.001915
1640,183.0,성읍민속마을,4,38,2023-11-16,13.166666666666666,17,10,73,4,2023-11-16 00:00:00,November,3,fall,,,36.001034
4276,476.0,황우지해안,5,46,2023-11-15,14.25,18,11,30,4,2023-11-15 00:00:00,November,2,fall,,,35.99983
