title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
애월항,7,238.0,2023-11-16,12.5,17,10,73,4,51.57368
붉은오름자연휴양림,4,119.0,2023-11-19,13.0,18,8,20,1,51.36019
백약이오름,4,112.0,2023-11-18,10.5,14,7,40,1,51.339493
헬로키티아일랜드,3,462.0,2023-11-14,12.23076923076923,14,11,30,4,51.29203
안돌오름,6,235.0,2023-11-15,11.541666666666666,15,9,20,4,51.14981
헬로키티아일랜드,3,462.0,2023-11-20,13.5,16,11,10,1,51.133312
라온프라이빗타운,10,89.0,2023-11-18,12.0,14,10,40,1,51.02916
군산오름,3,35.0,2023-11-15,12.541666666666666,16,10,30,4,50.935417
헬로키티아일랜드,3,462.0,2023-11-23,12.5,15,10,40,4,50.786846
헬로키티아일랜드,3,462.0,2023-11-22,14.0,17,11,20,1,50.50662
더마파크,10,72.0,2023-11-18,12.0,14,10,40,1,50.387524
메이즈랜드,6,99.0,2023-11-19,13.0,18,8,20,1,50.35777
군산오름,3,35.0,2023-11-14,12.23076923076923,14,11,30,4,50.303005
용두암해안도로,11,269.0,2023-11-23,12.5,15,10,40,4,50.27095
제주레일바이크,6,319.0,2023-11-14,11.23076923076923,13,10,30,4,50.161198
수월봉,9,206.0,2023-11-19,15.0,18,12,20,1,49.967274
헬로키티아일랜드,3,462.0,2023-11-16,13.416666666666666,17,11,64,4,49.838577
항몽유적지,7,459.0,2023-11-19,15.0,18,12,20,1,49.76384
마라도가파도정기여객선,1,94.0,2023-11-17,10.708333333333334,12,10,60,4,49.60635
동백포레스트,0,85.0,2023-11-23,12.5,15,10,40,4,49.420242
더마파크,10,72.0,2023-11-20,13.5,16,11,10,1,49.41449
운진항,1,278.0,2023-11-18,11.5,14,9,40,1,49.235542
따라비오름,4,88.0,2023-11-19,13.0,18,8,20,1,49.091366
새연교,5,153.0,2023-11-19,15.0,18,12,20,1,48.978374
마라도가는여객선,1,93.0,2023-11-19,15.0,18,12,20,1,48.875603
메이즈랜드,6,99.0,2023-11-18,10.5,14,7,40,1,48.79761
동백포레스트,0,85.0,2023-11-16,12.958333333333334,17,10,67,4,48.47197
이중섭미술관,5,294.0,2023-11-22,14.0,17,11,20,1,48.34451
항몽유적지,7,459.0,2023-11-18,11.5,14,9,40,1,48.330032
수월봉,9,206.0,2023-11-20,13.5,16,11,10,1,48.25975
제주공룡랜드,7,310.0,2023-11-18,11.5,14,9,40,1,48.19149
화조원,7,474.0,2023-11-19,15.0,18,12,20,1,48.097393
용두암해안도로,11,269.0,2023-11-14,12.615384615384617,14,12,30,4,48.0282
수월봉,9,206.0,2023-11-18,12.0,14,10,40,1,47.975315
용두암해안도로,11,269.0,2023-11-16,13.375,17,11,75,4,47.916897
라온프라이빗타운,10,89.0,2023-11-20,13.5,16,11,10,1,47.801495
다랑쉬오름,6,62.0,2023-11-22,14.0,18,10,20,1,47.782738
새연교,5,153.0,2023-11-18,11.5,14,9,40,1,47.72314
이중섭미술관,5,294.0,2023-11-15,14.25,18,11,30,4,47.68662
신비의도로,11,214.0,2023-11-18,11.5,14,9,40,1,47.678883
다랑쉬오름,6,62.0,2023-11-20,12.5,16,9,10,1,47.667934
한담해변,7,440.0,2023-11-20,13.5,16,11,10,1,47.41292
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,47.39308
이중섭미술관,5,294.0,2023-11-17,11.75,14,10,30,4,47.35077
이중섭미술관,5,294.0,2023-11-14,13.76923076923077,16,12,30,4,47.274487
신화테마파크,3,221.0,2023-11-15,12.541666666666666,16,10,30,4,47.09849
라온프라이빗타운,10,89.0,2023-11-17,10.875,12,10,60,4,46.92937
동백포레스트,0,85.0,2023-11-20,13.5,16,11,10,1,46.895794
수목원길야시장,11,202.0,2023-11-17,10.833333333333334,12,9,60,4,46.890453
이중섭미술관,5,294.0,2023-11-23,12.5,15,10,40,4,46.769302
동백포레스트,0,85.0,2023-11-22,14.0,17,11,20,1,46.540024
아부오름,6,230.0,2023-11-19,13.0,18,8,20,1,46.46921
신화테마파크,3,221.0,2023-11-14,12.23076923076923,14,11,30,4,46.46608
라온프라이빗타운,10,89.0,2023-11-22,14.5,17,12,20,1,46.321823
서귀포치유의숲,5,160.0,2023-11-18,11.5,14,9,40,1,46.14405
성읍민속마을,4,183.0,2023-11-19,13.0,18,8,20,1,46.06555
군산오름,3,35.0,2023-11-23,12.5,15,10,40,4,46.028484
신화테마파크,3,221.0,2023-11-23,12.5,15,10,40,4,45.960896
한담해변,7,440.0,2023-11-22,14.0,17,11,20,1,45.95153
신비의도로,11,214.0,2023-11-19,15.0,18,12,20,1,45.879124
항몽유적지,7,459.0,2023-11-22,14.0,17,11,20,1,45.70508
라온프라이빗타운,10,89.0,2023-11-14,12.153846153846152,13,11,30,4,45.68488
한담해변,7,440.0,2023-11-18,11.5,14,9,40,1,45.53388
제주레일바이크,6,319.0,2023-11-17,10.041666666666666,11,9,60,4,45.521175
메이즈랜드,6,99.0,2023-11-20,12.5,16,9,10,1,45.495323
서귀포향토오일시장,5,163.0,2023-11-20,13.5,16,11,10,1,45.31923
라온프라이빗타운,10,89.0,2023-11-23,13.5,15,12,40,4,45.179695
이중섭미술관,5,294.0,2023-11-16,15.041666666666666,19,13,66,4,45.166294
세계자동차&피아노박물관,3,185.0,2023-11-18,11.5,14,9,40,1,45.149456
더마파크,10,72.0,2023-11-14,12.153846153846152,13,11,30,4,45.043217
항몽유적지,7,459.0,2023-11-20,13.5,16,11,10,1,44.910046
수목원테마파크,11,203.0,2023-11-18,11.5,14,9,40,1,44.85743
성읍민속마을,4,183.0,2023-11-18,10.5,14,7,40,1,44.83008
본태박물관,3,117.0,2023-11-15,12.541666666666666,16,10,30,4,44.77845
붉은오름자연휴양림,4,119.0,2023-11-22,14.0,18,10,20,1,44.769627
다랑쉬오름,6,62.0,2023-11-23,13.0,16,10,40,4,44.74136
더마파크,10,72.0,2023-11-15,11.708333333333334,15,9,30,4,44.711674
라온프라이빗타운,10,89.0,2023-11-16,12.625,18,9,68,4,44.701996
붉은오름자연휴양림,4,119.0,2023-11-20,12.5,16,9,10,1,44.654827
메이즈랜드,6,99.0,2023-11-22,14.0,18,10,20,1,44.56353
붉은오름자연휴양림,4,119.0,2023-11-18,10.5,14,7,40,1,44.552376
보롬왓,4,115.0,2023-11-18,10.5,14,7,40,1,44.512558
안돌오름,6,235.0,2023-11-14,11.23076923076923,13,10,30,4,44.49302
백약이오름,4,112.0,2023-11-22,14.0,18,10,20,1,44.47561
세계자동차&피아노박물관,3,185.0,2023-11-19,15.0,18,12,20,1,44.436714
백약이오름,4,112.0,2023-11-20,12.5,16,9,10,1,44.36081
따라비오름,4,88.0,2023-11-22,14.0,18,10,20,1,44.34374
라온프라이빗타운,10,89.0,2023-11-15,11.708333333333334,15,9,30,4,44.229427
제주공룡랜드,7,310.0,2023-11-20,13.5,16,11,10,1,44.147877
본태박물관,3,117.0,2023-11-14,12.23076923076923,14,11,30,4,44.146038
용두암해안도로,11,269.0,2023-11-17,10.833333333333334,12,9,60,4,44.054104
화조원,7,474.0,2023-11-20,13.5,16,11,10,1,43.993626
퍼시픽랜드마린스테이지,5,423.0,2023-11-19,15.0,18,12,20,1,43.865704
따라비오름,4,88.0,2023-11-18,10.5,14,7,40,1,43.78539
새연교,5,153.0,2023-11-22,14.0,17,11,20,1,43.760166
법환포구,5,113.0,2023-11-18,11.5,14,9,40,1,43.755775
수월봉,9,206.0,2023-11-22,14.5,17,12,20,1,43.75533
한라산국립공원,11,443.0,2023-11-18,11.5,14,9,40,1,43.725834
한라산국립공원,11,443.0,2023-11-19,15.0,18,12,20,1,43.691433
마라도가는여객선,1,93.0,2023-11-22,14.0,17,11,20,1,43.65742
본태박물관,3,117.0,2023-11-23,12.5,15,10,40,4,43.640854
도두봉,11,74.0,2023-11-19,15.0,18,12,20,1,43.34598
홍조단괴해빈,2,467.0,2023-11-22,14.0,18,10,20,1,43.284218
신비의도로,11,214.0,2023-11-20,13.5,16,11,10,1,43.21045
새연교,5,153.0,2023-11-20,13.5,16,11,10,1,43.12905
김녕미로공원,6,46.0,2023-11-22,14.0,18,10,20,1,42.863655
신비의도로,11,214.0,2023-11-22,14.0,17,11,20,1,42.81164
따라비오름,4,88.0,2023-11-20,12.5,16,9,10,1,42.799522
아부오름,6,230.0,2023-11-18,10.5,14,7,40,1,42.786125
김녕미로공원,6,46.0,2023-11-20,12.5,16,9,10,1,42.748856
도두항,11,76.0,2023-11-19,15.0,18,12,20,1,42.63028
한라산국립공원,11,443.0,2023-11-20,13.5,16,11,10,1,42.592247
이호랜드방사제등대,11,296.0,2023-11-19,15.0,18,12,20,1,42.56833
군산오름,3,35.0,2023-11-17,10.75,12,10,60,4,42.52903
안돌오름,6,235.0,2023-11-17,10.041666666666666,11,9,60,4,42.520145
제주워터서커스,6,356.0,2023-11-18,10.5,14,7,40,1,42.421677
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,3,42.348564
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,4,42.305042
한라산국립공원,11,443.0,2023-11-22,14.0,17,11,20,1,42.236477
항몽유적지,7,459.0,2023-11-15,11.791666666666666,15,9,30,4,42.159683
선녀와나무꾼테마공원,8,169.0,2023-11-19,15.0,18,12,20,1,42.146206
서귀포치유의숲,5,160.0,2023-11-15,14.25,18,11,30,4,42.097923
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,42.076042
제주여미지식물원,5,339.0,2023-11-19,15.0,18,12,20,1,41.995445
항몽유적지,7,459.0,2023-11-23,12.5,15,10,40,4,41.986042
신비의도로,11,214.0,2023-11-15,13.125,16,11,20,4,41.898434
건강과성박물관,3,18.0,2023-11-18,11.5,14,9,40,1,41.883003
수목원테마파크,11,203.0,2023-11-17,10.833333333333334,12,9,60,4,41.795444
법환포구,5,113.0,2023-11-19,15.0,18,12,20,1,41.74146
도두봉,11,74.0,2023-11-20,13.5,16,11,10,1,41.709213
본태박물관,3,117.0,2023-11-17,10.75,12,10,60,4,41.699516
제주여미지식물원,5,339.0,2023-11-18,11.5,14,9,40,1,41.693607
한라산국립공원,11,443.0,2023-11-15,13.125,16,11,20,4,41.647648
항몽유적지,7,459.0,2023-11-17,10.5,12,10,60,4,41.619244
성읍민속마을,4,183.0,2023-11-20,12.5,16,9,10,1,41.602394
항몽유적지,7,459.0,2023-11-14,11.76923076923077,13,10,30,4,41.52727
본태박물관,3,117.0,2023-11-18,11.5,14,9,40,1,41.432076
홍조단괴해빈,2,467.0,2023-11-19,13.0,18,8,20,1,41.345543
한담해변,7,440.0,2023-11-16,12.5,17,10,73,4,41.28334
제주워터서커스,6,356.0,2023-11-19,13.0,18,8,20,1,41.253185
본태박물관,3,117.0,2023-11-16,13.416666666666666,17,11,64,4,41.230556
성읍민속마을,4,183.0,2023-11-22,14.0,18,10,20,1,41.222767
한담해변,7,440.0,2023-11-15,11.791666666666666,15,9,30,4,41.15057
제주민속촌,4,325.0,2023-11-16,13.166666666666666,17,10,73,4,41.133377
액티브파크,10,240.0,2023-11-19,15.0,18,12,20,1,41.089405
하우목동항,2,438.0,2023-11-19,13.0,18,8,20,1,40.98393
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,40.97913
한담해변,7,440.0,2023-11-23,12.5,15,10,40,4,40.976925
박물관은살아있다제주중문점,5,108.0,2023-11-14,13.76923076923077,16,12,30,4,40.97354
이호랜드방사제등대,11,296.0,2023-11-18,11.5,14,9,40,1,40.933537
메이즈랜드,6,99.0,2023-11-15,11.541666666666666,15,9,20,4,40.881596
군산오름,3,35.0,2023-11-16,13.416666666666666,17,11,64,4,40.83938
선녀와나무꾼테마공원,8,169.0,2023-11-18,11.5,14,9,40,1,40.809643
1100고지 코스,5,1.0,2023-11-18,11.5,14,9,40,1,40.767014
선녀와나무꾼테마공원,8,169.0,2023-11-17,10.833333333333334,12,10,60,4,40.755394
아부오름,6,230.0,2023-11-22,14.0,18,10,20,1,40.75275
천진항,2,401.0,2023-11-19,13.0,18,8,20,1,40.637398
서귀포치유의숲,5,160.0,2023-11-17,11.75,14,10,30,4,40.623917
항몽유적지,7,459.0,2023-11-16,12.5,17,10,73,4,40.619595
제주공룡랜드,7,310.0,2023-11-22,14.0,17,11,20,1,40.603897
황우지해안,5,476.0,2023-11-19,15.0,18,12,20,1,40.58173
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,40.55821
서귀포치유의숲,5,160.0,2023-11-14,13.76923076923077,16,12,30,4,40.54765
한담해변,7,440.0,2023-11-14,11.76923076923077,13,10,30,4,40.518158
신화테마파크,3,221.0,2023-11-17,10.75,12,10,60,4,40.513985
서귀포치유의숲,5,160.0,2023-11-16,15.041666666666666,19,13,66,4,40.373432
제주여미지식물원,5,339.0,2023-11-15,14.25,18,11,30,4,40.36636
박물관은살아있다제주중문점,5,108.0,2023-11-16,15.041666666666666,19,13,66,4,40.352043
제주워터서커스,6,356.0,2023-11-17,10.041666666666666,11,9,60,4,40.351124
다랑쉬오름,6,62.0,2023-11-14,11.23076923076923,13,10,30,4,40.275753
신비의도로,11,214.0,2023-11-14,12.615384615384617,14,12,30,4,40.261414
하우목동항,2,438.0,2023-11-22,14.0,18,10,20,1,40.256634
수목원테마파크,11,203.0,2023-11-19,15.0,18,12,20,1,40.23347
외돌개,5,263.0,2023-11-19,15.0,18,12,20,1,40.146317
하우목동항,2,438.0,2023-11-20,12.5,16,9,10,1,40.141827
김녕미로공원,6,46.0,2023-11-18,10.5,14,7,40,1,40.119907
더마파크,10,72.0,2023-11-17,10.875,12,10,60,4,40.089867
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,1,40.054634
서귀포치유의숲,5,160.0,2023-11-23,12.5,15,10,40,4,40.042465
한라산국립공원,11,443.0,2023-11-23,12.5,15,10,40,4,39.970436
관음사,11,29.0,2023-11-19,15.0,18,12,20,1,39.915546
수목원길야시장,11,202.0,2023-11-16,13.375,17,11,75,4,39.896633
서귀포향토오일시장,5,163.0,2023-11-18,11.5,14,9,40,1,39.833893
신비의도로,11,214.0,2023-11-23,12.5,15,10,40,4,39.75623
선녀와나무꾼테마공원,8,169.0,2023-11-16,13.0,16,11,72,4,39.755753
아부오름,6,230.0,2023-11-20,12.5,16,9,10,1,39.74125
신화테마파크,3,221.0,2023-11-16,13.416666666666666,17,11,64,4,39.7028
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,5,39.565742
백약이오름,4,112.0,2023-11-17,10.75,13,9,30,4,39.562614
성읍민속마을,4,183.0,2023-11-17,10.75,13,9,30,4,39.56206
도두봉,11,74.0,2023-11-18,11.5,14,9,40,1,39.54843
백약이오름,4,112.0,2023-11-15,11.958333333333334,16,9,30,4,39.475243
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,39.36785
한라산국립공원,11,443.0,2023-11-14,12.615384615384617,14,12,30,4,39.3441
제주여미지식물원,5,339.0,2023-11-17,11.75,14,10,30,4,39.33968
서귀포자연휴양림,5,157.0,2023-11-19,15.0,18,12,20,1,39.331932
붉은오름자연휴양림,4,119.0,2023-11-17,10.75,13,9,30,4,39.284355
서귀포향토오일시장,5,163.0,2023-11-19,15.0,18,12,20,1,39.279392
제주여미지식물원,5,339.0,2023-11-14,13.76923076923077,16,12,30,4,39.263382
보롬왓,4,115.0,2023-11-17,10.75,13,9,30,4,39.244534
더마파크,10,72.0,2023-11-23,13.5,15,12,40,4,39.23371
성읍민속마을,4,183.0,2023-11-15,11.958333333333334,16,9,30,4,39.15424
붉은오름자연휴양림,4,119.0,2023-11-23,13.0,16,10,40,4,39.1076
새연교,5,153.0,2023-11-15,14.25,18,11,30,4,39.05786
다랑쉬오름,6,62.0,2023-11-16,12.166666666666666,17,8,69,4,39.04936
1100고지 코스,20,1.0,2022-04-01,0.0,0,0,0,6,39.007507
붉은오름자연휴양림,4,119.0,2023-11-15,11.958333333333334,16,9,30,4,38.932068
퍼시픽랜드마린스테이지,5,423.0,2023-11-18,11.5,14,9,40,1,38.824646
제주여미지식물원,5,339.0,2023-11-23,12.5,15,10,40,4,38.758217
더마파크,10,72.0,2023-11-16,12.625,18,9,68,4,38.756012
새연교,5,153.0,2023-11-17,11.75,14,10,30,4,38.7013
제주여미지식물원,5,339.0,2023-11-16,15.041666666666666,19,13,66,4,38.64189
서귀포잠수함,5,159.0,2023-11-19,15.0,18,12,20,1,38.610485
한라산국립공원,11,443.0,2023-11-16,13.375,17,11,75,4,38.603985
수목원테마파크,11,203.0,2023-11-14,12.615384615384617,14,12,30,4,38.586136
다랑쉬오름,6,62.0,2023-11-15,11.541666666666666,15,9,20,4,38.57506
성읍민속마을,4,183.0,2023-11-14,11.461538461538462,14,9,30,4,38.521828
따라비오름,4,88.0,2023-11-17,10.75,13,9,30,4,38.517365
백약이오름,4,112.0,2023-11-23,13.0,16,10,40,4,38.50736
성읍민속마을,4,183.0,2023-11-23,13.0,16,10,40,4,38.486156
메이즈랜드,6,99.0,2023-11-23,13.0,16,10,40,4,38.485996
퍼시픽랜드마린스테이지,5,423.0,2023-11-20,13.5,16,11,10,1,38.383163
박물관은살아있다제주중문점,5,108.0,2023-11-19,15.0,18,12,20,1,38.369064
도두항,11,76.0,2023-11-18,11.5,14,9,40,1,38.28744
관음사,11,29.0,2023-11-18,11.5,14,9,40,1,38.28079
외돌개,5,263.0,2023-11-18,11.5,14,9,40,1,38.14571
도두봉,11,74.0,2023-11-22,14.0,17,11,20,1,38.127766
새연교,5,153.0,2023-11-23,12.5,15,10,40,4,38.11984
메이즈랜드,6,99.0,2023-11-17,10.041666666666666,11,9,60,4,38.11919
따라비오름,4,88.0,2023-11-15,11.958333333333334,16,9,30,4,38.109547
피규어뮤지엄제주,3,432.0,2023-11-17,10.75,12,10,60,4,38.083412
수목원테마파크,11,203.0,2023-11-23,12.5,15,10,40,4,38.08095
메이즈랜드,6,99.0,2023-11-14,11.23076923076923,13,10,30,4,38.027225
새연교,5,153.0,2023-11-14,13.76923076923077,16,12,30,4,37.954887
따라비오름,4,88.0,2023-11-23,13.0,16,10,40,4,37.935894
신비의도로,11,214.0,2023-11-17,10.833333333333334,12,9,60,4,37.883995
백약이오름,4,112.0,2023-11-14,11.461538461538462,14,9,30,4,37.763897
신비의도로,11,214.0,2023-11-16,13.375,17,11,75,4,37.716763
이호랜드방사제등대,11,296.0,2023-11-20,13.5,16,11,10,1,37.70586
퍼시픽랜드마린스테이지,5,423.0,2023-11-14,13.76923076923077,16,12,30,4,37.58516
서귀포향토오일시장,5,163.0,2023-11-17,11.75,14,10,30,4,37.548397
도두봉,11,74.0,2023-11-15,13.125,16,11,20,4,37.538956
메이즈랜드,6,99.0,2023-11-16,12.166666666666666,17,8,69,4,37.53773
한라산국립공원,11,443.0,2023-11-17,10.833333333333334,12,9,60,4,37.486187
따라비오름,4,88.0,2023-11-14,11.461538461538462,14,9,30,4,37.47713
도두항,11,76.0,2023-11-20,13.5,16,11,10,1,37.43214
도두항,11,76.0,2023-11-22,14.0,17,11,20,1,37.412094
한라산둘레길천아숲길,7,445.0,2023-11-19,15.0,18,12,20,1,37.399117
제주돌문화공원,8,315.0,2023-11-19,15.0,18,12,20,1,37.36389
이호랜드방사제등대,11,296.0,2023-11-22,14.0,17,11,20,1,37.35009
세계자동차&피아노박물관,3,185.0,2023-11-15,12.541666666666666,16,10,30,4,37.249462
제주여미지식물원,5,339.0,2023-11-20,13.5,16,11,10,1,37.133
황우지해안,5,476.0,2023-11-22,14.0,17,11,20,1,37.11474
제주공룡랜드,7,310.0,2023-11-15,11.791666666666666,15,9,30,4,37.066498
건강과성박물관,3,18.0,2023-11-19,15.0,18,12,20,1,37.025898
서귀포향토오일시장,5,163.0,2023-11-23,12.5,15,10,40,4,36.966934
황우지해안,5,476.0,2023-11-20,13.5,16,11,10,1,36.95465
제주여미지식물원,5,339.0,2023-11-22,14.0,17,11,20,1,36.77723
이호랜드방사제등대,11,296.0,2023-11-15,13.125,16,11,20,4,36.761265
보롬왓,4,115.0,2023-11-15,11.958333333333334,16,9,30,4,36.735367
수목원테마파크,11,203.0,2023-11-16,13.375,17,11,75,4,36.694443
붉은오름자연휴양림,4,119.0,2023-11-16,13.166666666666666,17,10,73,4,36.685223
붉은오름자연휴양림,4,119.0,2023-11-14,11.461538461538462,14,9,30,4,36.66091
세계자동차&피아노박물관,3,185.0,2023-11-14,12.23076923076923,14,11,30,4,36.61705
따라비오름,4,88.0,2023-11-16,13.166666666666666,17,10,73,4,36.569443
제주워터서커스,6,356.0,2023-11-22,14.0,18,10,20,1,36.505554
법환포구,5,113.0,2023-11-20,13.5,16,11,10,1,36.448204
제주워터서커스,6,356.0,2023-11-20,12.5,16,9,10,1,36.390755
다랑쉬오름,6,62.0,2023-11-17,10.041666666666666,11,9,60,4,36.374428
화조원,7,474.0,2023-11-22,14.0,17,11,20,1,36.364548
용연구름다리,11,273.0,2023-11-19,15.0,18,12,20,1,36.363594
수목원테마파크,11,203.0,2023-11-15,13.125,16,11,20,4,36.337986
서귀포잠수함,5,159.0,2023-11-18,11.5,14,9,40,1,36.319485
퍼시픽랜드마린스테이지,5,423.0,2023-11-22,14.0,17,11,20,1,36.210415
선녀와나무꾼테마공원,8,169.0,2023-11-22,14.0,17,11,20,1,36.170326
제주워터서커스,6,356.0,2023-11-14,11.23076923076923,13,10,30,4,36.113434
세계자동차&피아노박물관,3,185.0,2023-11-23,12.5,15,10,40,4,36.11187
보롬왓,4,115.0,2023-11-14,11.461538461538462,14,9,30,4,36.102955
법환포구,5,113.0,2023-11-22,14.0,17,11,20,1,36.092434
본태박물관,3,117.0,2023-11-19,15.0,18,12,20,1,36.058865
김녕미로공원,6,46.0,2023-11-15,11.541666666666666,15,9,20,4,36.05048
선녀와나무꾼테마공원,8,169.0,2023-11-20,13.5,16,11,10,1,36.001915
성읍민속마을,4,183.0,2023-11-16,13.166666666666666,17,10,73,4,36.001034
황우지해안,5,476.0,2023-11-15,14.25,18,11,30,4,35.99983
제주워터서커스,6,356.0,2023-11-23,13.0,16,10,40,4,35.974655
건강과성박물관,3,18.0,2023-11-15,12.541666666666666,16,10,30,4,35.930584
새연교,5,153.0,2023-11-16,15.041666666666666,19,13,66,4,35.89572
박물관은살아있다제주중문점,5,108.0,2023-11-17,11.75,14,10,30,4,35.8779
도두항,11,76.0,2023-11-15,13.125,16,11,20,4,35.84312
세계자동차&피아노박물관,3,185.0,2023-11-17,10.75,12,10,60,4,35.74506
운진항,1,278.0,2023-11-15,12.083333333333334,16,9,30,4,35.639114
법환포구,5,113.0,2023-11-15,14.25,18,11,30,4,35.638268
이호랜드방사제등대,11,296.0,2023-11-14,12.615384615384617,14,12,30,4,35.589233
수목원테마파크,11,203.0,2023-11-22,14.0,17,11,20,1,35.560608
퍼시픽랜드마린스테이지,5,423.0,2023-11-15,14.25,18,11,30,4,35.552544
1100고지 코스,5,1.0,2023-11-17,11.75,14,10,30,4,35.499004
박물관은살아있다제주중문점,5,108.0,2023-11-18,11.5,14,9,40,1,35.49746
운진항,1,278.0,2023-11-23,12.5,15,10,40,4,35.465477
선녀와나무꾼테마공원,8,169.0,2023-11-14,12.153846153846152,13,11,30,4,35.46535
수월봉,9,206.0,2023-11-23,13.5,15,12,40,4,35.42558
수목원테마파크,11,203.0,2023-11-20,13.5,16,11,10,1,35.371044
한림항,10,454.0,2023-11-18,12.0,14,10,40,1,35.335167
건강과성박물관,3,18.0,2023-11-14,12.23076923076923,14,11,30,4,35.29816
외돌개,5,263.0,2023-11-20,13.5,16,11,10,1,35.2839
수월봉,9,206.0,2023-11-14,12.538461538461538,13,12,30,4,35.246254
세계자동차&피아노박물관,3,185.0,2023-11-16,13.416666666666666,17,11,64,4,35.1636
법환포구,5,113.0,2023-11-16,15.041666666666666,19,13,66,4,35.142788
이호랜드방사제등대,11,296.0,2023-11-23,12.5,15,10,40,4,35.084045
황우지해안,5,476.0,2023-11-18,11.5,14,9,40,1,35.082493
제주워터서커스,6,356.0,2023-11-15,11.541666666666666,15,9,20,4,35.079773
선녀와나무꾼테마공원,8,169.0,2023-11-15,12.5,15,11,20,4,35.070473
퍼시픽랜드마린스테이지,5,423.0,2023-11-16,15.041666666666666,19,13,66,4,35.064026
검멀레해수욕장,2,21.0,2023-11-22,14.0,18,10,20,1,35.054462
하우목동항,2,438.0,2023-11-23,13.0,16,10,40,4,35.049946
운진항,1,278.0,2023-11-14,11.76923076923077,14,10,30,4,35.006702
선녀와나무꾼테마공원,8,169.0,2023-11-23,12.5,15,10,40,4,34.96017
환상숲곶자왈공원,9,475.0,2023-11-19,15.0,18,12,20,1,34.94988
외돌개,5,263.0,2023-11-22,14.0,17,11,20,1,34.92813
서귀포향토오일시장,5,163.0,2023-11-15,14.25,18,11,30,4,34.924953
1100고지 코스,5,1.0,2023-11-19,15.0,18,12,20,1,34.89951
건강과성박물관,3,18.0,2023-11-23,12.5,15,10,40,4,34.792973
퍼시픽랜드마린스테이지,5,423.0,2023-11-23,12.5,15,10,40,4,34.72786
이호랜드방사제등대,11,296.0,2023-11-17,10.833333333333334,12,9,60,4,34.71725
서귀포자연휴양림,5,157.0,2023-11-18,11.5,14,9,40,1,34.703762
법환포구,5,113.0,2023-11-17,11.75,14,10,30,4,34.606255
수월봉,9,206.0,2023-11-15,12.583333333333334,15,10,30,4,34.5888
한담해변,7,440.0,2023-11-17,10.5,12,10,60,4,34.55789
위미항,0,287.0,2023-11-19,15.0,18,12,20,1,34.522137
검멀레해수욕장,2,21.0,2023-11-19,13.0,18,8,20,1,34.43798
박물관은살아있다제주중문점,5,108.0,2023-11-15,14.25,18,11,30,4,34.39692
운진항,1,278.0,2023-11-17,10.708333333333334,12,10,60,4,34.396004
황우지해안,5,476.0,2023-11-23,12.5,15,10,40,4,34.391663
서귀포자연휴양림,5,157.0,2023-11-22,14.0,17,11,20,1,34.325413
용연구름다리,11,273.0,2023-11-18,11.5,14,9,40,1,34.315956
천진항,2,401.0,2023-11-18,10.5,14,7,40,1,34.296673
외돌개,5,263.0,2023-11-16,15.041666666666666,19,13,66,4,34.28248
외돌개,5,263.0,2023-11-15,14.25,18,11,30,4,34.270264
도두봉,11,74.0,2023-11-14,12.615384615384617,14,12,30,4,34.204166
서귀포자연휴양림,5,157.0,2023-11-15,14.25,18,11,30,4,34.192142
황우지해안,5,476.0,2023-11-14,13.76923076923077,16,12,30,4,34.131893
세계자동차&피아노박물관,3,185.0,2023-11-20,13.5,16,11,10,1,34.13093
법환포구,5,113.0,2023-11-14,13.76923076923077,16,12,30,4,34.10448
한림항,10,454.0,2023-11-20,13.5,16,11,10,1,34.077564
엉또폭포,5,248.0,2023-11-18,11.5,14,9,40,1,33.98941
검멀레해수욕장,2,21.0,2023-11-20,12.5,16,9,10,1,33.980247
중문향토오일시장,5,387.0,2023-11-16,15.041666666666666,19,13,66,4,33.96993
피규어뮤지엄제주,3,432.0,2023-11-18,11.5,14,9,40,1,33.910683
건강과성박물관,3,18.0,2023-11-16,13.416666666666666,17,11,64,4,33.844692
한림항,10,454.0,2023-11-19,15.0,18,12,20,1,33.796585
도두항,11,76.0,2023-11-23,12.5,15,10,40,4,33.76121
본태박물관,3,117.0,2023-11-20,13.5,16,11,10,1,33.723606
이호랜드방사제등대,11,296.0,2023-11-16,13.375,17,11,75,4,33.71761
수월봉전망대,9,208.0,2023-11-19,15.0,18,12,20,1,33.699677
도두봉,11,74.0,2023-11-23,12.5,15,10,40,4,33.69898
제주워터서커스,6,356.0,2023-11-16,12.166666666666666,17,8,69,4,33.684605
하우목동항,2,438.0,2023-11-16,13.291666666666666,17,10,72,4,33.683464
마라도가는여객선,1,93.0,2023-11-18,11.5,14,9,40,1,33.643147
